app_num,app_date,title,abstract,inventors,CPCs
1020170005954 ,2017.01.13,접이식 카타마란 보트,본 발명은 다양한 레져용으로 활용 가능한 보트에 관련되는 것이되 단프라시트를 이용하여 쉽게 접었다 펼쳐서 보트를 만들 수 있고 좌우 두 개의 보트를 연결하여 안전성을 확보할 수 있는 접이식 카타마란 보트에 관한 기술로서 한 장의 단프라 시트에 구비되는 절첩선을 따라 접혀서 보트 형상을 이루게 되는 제1보트 상기 제1보트와 동일 또는 이형의 형태를 가지되 한 장의 단프라 시트에 구비되는 절첩선을 따라 접혀 보트 형상을 이루는 제2보트  평행하게 배치되는 상기 제1보트와 상기 제2보트의 상단을 가로질러 연결되게 하는 두 개 이상의 연결플레이트를 포함하는 것을 특징으로 한다.,김승기(대한민국),B63B 1/121;B63B 2231/40;B63B 2731/00;B63B 2739/00;B63B 35/73;B63B 43/14;B63B 5/24;B63B 7/04
1020140057728 ,2014.05.14,싱크용 터치 수전장치,본 발명은 터치센싱몸체와 센서보드의 일체형으로 설치 제어박스내의 노이즈에 강하고 연결선로 터치시 오작동의 위험을 배제함과 더불어 제어박스의 설치시 길이 및 위치의 유연성을 기할 수 있도록 사용자의 터치센서에 의해 자동적으로 온오프되는 싱크용 터치 수전장치에 관한 것이다. 이를 위한 본 발명은 수전몸체(7)의 센서보드(20)가   터치센싱몸체(71)에 직접 체결되어 표시부 회로기판 (6) 및 제어박스(30)의 제어보드(10)와는 디지털선(60)으로 연결되고 상기 제어보드(10)에는 밸브(40)와 전원부(50)가 연결되도록 구성되어 센서보드(20)에서 직접 터치센싱몸체(71)의 정전용량의 변화를 측정하는 것을 그 특징으로 한다.  또한 상기 수전몸체(7)에는 생크(8)측으로 LED베이스링(4) 디퓨져 플레이트(5) 및 LED 회로기판(6)의 어셈블리가 설치되며 LED선으로 연결된 터치 회로기판어셈블리의 터미날(1) 터치회로기판 케이스(2) 및 터치 회로기판(3)이 연결되도록 설치된 것을 그 특징으로 한다.,김창호(대한민국);박동훈(대한민국),E03C 1/05;F16K 31/46
1020117021637 ,2011.09.16,포충기,차광성 통체를 이용하는 포충기의 벌레의 유인 포획 효율을 높이고 포충 기능의 저감이나 고장을 초래하는 차광성 통체의 회전 변동이나 정지를 해소한다. 축의 주위로 회전하는 차광성 통체와 상기 차광성 통체 외주면으로부터 기립하는 블레이드와 차광성 통체 양단에 플랜지와 블레이드 선단의 회전 궤적과 소정의 간격을 둔 차광성 통체 외부테두리 영역에 살충 내지 벌레 부동화 수단을 구비한 만곡면을 마련하고 차광성 통체가 회전하면 그 차광성 통체 외주면과 블레이드와 플랜지와 만곡면으로 포충 폐쇄 공간을 형성하는 구성으로 한다. 차광성 통체 내에 광원을 마련하고 차광성 통체에는 적어도 1개의 벌레 유인광 투과 영역을 포함하여 구성한다. 차광성 통체를 회전시키는 전동기와 축위치 센서와 축위치의 어긋남을 검지하면 전동기를 역회전시키는 수단과 소정의 회전으로 복귀시키는 수단과 그 전동기의 축위치에 어긋남을 생기게 하는 소정의 크기를 초과하는 벌레나 이물을 차광성 통체로부터 괴리시키는 부재를 마련하여 구성한다.,기타무라 아키라(일본),A01M 1/00;A01M 1/02;A01M 1/04;A01M 1/08;A01M 1/10;A01M 1/103;A01M 1/106
1020140172201 ,2014.12.03,태양전지 봉지재 시트용 에틸렌 비닐아세테이트 공중합체 및 그 제조 방법,본 발명은 태양전지 봉지재 시트용 에틸렌비닐아세테이트 공중합체(이하 EVA) 수지 및 그 제조 방법 에 관한 것으로 보다 상세하게는 태양광 sheet의 가공시 Neck in이 크지 않으면서 태양광 모듈의 라미네이션 과정에서 시트의 열 수축을 감소할 수 있는 태양전지 봉지재용 에틸렌 비닐아세테이트 공중합체 및 그 제조 방법에 대한 것이다. 이를 위해 본 발병에 따른 에틸렌 비닐아세테이트 공중합체는 수지 내 비닐아세테이트 함량이 25~33중량%이며 Mz가 220000g/mol 이하이고 분자량 분포가 3.5~4.5이며 190℃ 2.16kg의 하중으로 측정한 용융지수가 6~35g/10분 이고 100℃에서 Rheometer로 측정되는 Tan δ값이 하기 003c#식 1003e#을 만족하는 것을 특징으로 한다.003c#식 1003e#1.85*Ln(MI)/(0.72*In(frequency)+3.12) 003c# Tan δ 003c# 2.33*Ln(MI)/(0.72*In(frequency)+2.81),박지용(대한민국);조재환(대한민국);한재혁(대한민국),C08F 2/02;C08F 2/44;C08F 210/02;C08F 218/08;C08F 4/32;H01L 33/56
1020150003255 ,2015.01.09,호스 연결 유닛,본 발명의 일 측면에 따르면 배관 파이프에 호스(hose)를 연결하는 호스 연결 유닛으로서 상기 호스가 관통하는 가압홀이 형성되는 가압판과 상기 호스에 삽입되는 연결관과 상기 연결관의 하단에서 외측으로 연장되고 하면의 단부가 상기 배관 파이프의 단부에 결합되는 거치부와 상기 거치부에서 상향으로 연장되고 상기 가압판의 이탈이 방지되도록 상기 가압판을 지지하는 걸림바를 구비하는 어댑터(adapter)와 상단에서 하단을 관통하는 압착홀이 형성되고 상단에서 하단을 향하여 단면이 확대되어 제1 경사외주면이 형성되며 상기 가압홀을 관통하는 상기 호스의 단부가 상기 압착홀에 삽입되는 압착패킹을 포함하는 호스 연결 유닛이 제공된다.,김보섭(대한민국),F16L 15/08;F16L 25/14;F16L 37/08
1020150108419 ,2015.07.31,PUV 처리조와 슬러지 건조시스템을 갖춘 하ㆍ폐수처리시스템,본 발명은 PUV 처리조와 슬러지 건조시스템을 갖춘 하ㆍ폐수처리시스템으로 보다 상세하게는 1차 침전조 전기분해조 PUV 처리조 응집제 투입장치 최종 침전조 볼밀 파쇄장치 및 슬러지 건조장치로 구성하되 1차 침전조에서 물리적으로 슬러지를 제거하고 전기분해조에서 인을 제거하며 PUV 처리조에서 박테리아등 미생물을 제거하며 응집제 투입장치에서 아세트산 화합물을 투입하여 최종 침전지에서 슬러지를 제거하게 하며 발생한 슬러지를 볼밀 파쇄장치를 이용하여 파쇄하여 슬러지 건조장치로 이동시켜 건조시키는 하ㆍ폐수처리시스템에 관한 것이다.,윤지현(대한민국),B02C 17/00;C02F 1/325;C02F 1/46104;C02F 1/5236;C02F 11/12;C02F 2201/3228;C02F 2303/04;F26B 3/28;H02S 10/30
1020140135817 ,2014.10.08,오징어젓갈 제조방법,본 발명은 오징어젓갈 제조방법에 관한 것으로 구체적으로 오징어를 염지하고 세척하여 수분 및 염용성 단백질을 제거하고 당장(糖藏)한 다음 양념을 첨가하여 숙성하는 오징어젓갈 제조방법 및 여기에 녹차분말을 첨가하여 기능성을 추가한 녹차 오징어젓갈의 제조방법에 관한 것이다.본 발명에 따르면 이화학적 특성 및 관능 특성이 최적화된 오징어젓갈을 제조할 수 있으며 녹차가 함유되어 항암효과 등의 우수한 기능성을 갖는 녹차 오징어젓갈을 제조할 수 있다.,박기홍(대한민국),A23B 4/02;A23L 17/50;Y10S 426/802
1020157000379 ,2013.05.02,단열 파이프 랙,본 발명은 파이프 지지체를 관통하며 파이프 라인의 횡단면에 맞추어진 파이프 부분을 위한 연속적인 수용 공간(2) 수용 공간(2)을 둘러싸며 고체 단열 재료로 이루어진 단열층(3) 외부 보호 케이싱(4) 단열층(3)과 외부 보호 케이싱(4) 사이에 배치된 증기 베리어(5) 및 클램핑 스크류(8)에 의하여 서로 연결된 적어도 2개의 부분 원형 지지 쉘(6 7) 그리고 지지 쉘(6 7)에 대하여 지지 부분의 축 방향 고정부를 포함하는 단열 파이프 랙에 관한 것이다. 지지체를 위한 견고한 구조를 제공하기 위하여 지지 쉘(6 7)은 축 방향으로 양 지지 종단에서 자유 지지 부분(14)이 남아 있는 다른 지지 부분보다 짧은 구조를 갖는다. 지지 쉘(6 7)의 종단에 직접적으로 받쳐진 접촉 요소(15)가 2개의 종단에서 자유 지지 부분(14)의 영역 내에 제공된다. 접촉 요소(15)는 고체 단열층(3) 내에서 보호 케이싱(4)과 증기 베리어(5)를 통하여 고정된 반경 방향으로 조여진 헤드 스크류(17)에 의하여 고정된다.,메이어 뤼데(독일);센크피엘 플로리안(독일),F16L 3/1016;F16L 3/16;F16L 59/123;F16L 59/135
1020140040989 ,2014.04.07,복수개의 내부 액적을 구비하는 이중액적의 제조 방법 및 이에 의한 이중액적,본 발명은 자신의 초박막을 구비하는 복수개의 내부 액적들이 서로 접촉하여 형성된 이중액적을 제조하는 장치 및 방법 이에 의한 이중액적에 관한 것이다. 본 발명은 각각 자신의 박막을 가지는 복수개의 내부 액적을 가지는 이중액적을 제공한다. 자신의 박막을 가지는 멀티 코어 이중 액적은 약 화장품 세제 영양소과 같은 다수개의 개별 성분들을 혼합에 의한 오염/변성없이 전달할 수 있다. 본 발명에서는 광 가교 가능하고 생체접합성의 고분자들을 박막 형성물질로 사용하여 생체내 응용을 위한 마이크로 캡슐로 사용할 수 있다. 또한 내부 액적에 서로 다른 박막 재료를 사용하여 내부 액적에 함유된 물질을 순차적으로 방출할 수 있다. 더 나아가 내부 액적에 비해 부피비가 매우 작은 박막으로 인해 액적들의 비구형 껍질은 액적의 파괴없이 내부 액적들 사이에 합체가 가능하므로 본 발명의 이중액적은 마이크로리액터 뿐만 아니라 반응의 생성물을 캡슐화하는 마이크로막으로도 사용될 수 있다.,김신현(대한민국);이상석(대한민국),B01F 3/08;B01J 13/02;B01J 13/04
1020110017076 ,2011.02.25,터치패널센서,피대상물의 접촉 위치를 감지하기 위한 터치패널센서는 투명 절연기판 투명 절연기판의 저면에 형성되어 피대상물의 접근을 감지하기 위한 복수개의 전극패턴 절연기판의 저면에서 빛을 차단하도록 제공되며 복수개의 전극패턴의 단부 일부를 절연기판의 저면으로 노출시키는 관통영역을 포함하는 윈도우 데코레이션 및 관통영역에 제공되어 터치패널센서의 저면을 가시적으로 차단하고 전극패턴과 외부의 메인 회로를 전기적으로 연결하는 착색 도전층을 포함할 수 있다.  이때 착색 도전층은 적층된 복수개의 개별 레이어를 포함하며 개별 레이어 각각은 도전물질과 착색물질의 혼합비율이 상이한 것을 특징으로 한다.,남동식(대한민국);박철(대한민국),G06F 2203/04103;G06F 2203/04111;G06F 3/0412;G06F 3/044
1020170072326 ,2017.06.09,GPS(Global Positioning System) 신호 분주를 위한 장치 및 방법,GPS(Global Positioning System) 신호 분주를 위한 장치에 있어서 인공위성(10)으로부터 무선(無線)의 GPS 신호를 수신 받는 GPS 안테나 칩(Chip)(100) 상기 GPS 안테나 칩(Chip)(100)의 신호(201)를 수신 받는 GPS 칩(Chip)(101) 상기 GPS 칩(Chip)의 신호(202)를 수신 받는 마이크로프로세서(Microprocessor)(102) - 상기 마이크로프로세서(Microprocessor)는 각종 GPS 단말기가 필요로 하는 제1 신호전달 속도 및 제2 신호전달 속도의 제12 신호전달 신호(203204)를 발생시킴 - 상기 마이크로프로세서(Microprocessor)의 제1 신호전달 신호(203)를 수신 받아서 제1 전압레벨로 출력하는 제1 신호전달을 위한 제1 전압레벨 신호변환 칩(Chip)(103) 상기 마이크로프로세서(Microprocessor)의 제2 신호전달 신호(204)를 수신 받아서 제1 전압레벨로 출력하는 제2 신호전달을 위한 제1 전압레벨 신호변환 칩(Chip)(104) 상기 제1 신호전달을 위한 제1 전압레벨 신호변환 칩(Chip)(103)에서 출력된 제1 전압레벨의 제1 신호전달 신호(205)를 수신 받아서 제2 전압레벨로 출력하는 제1 신호전달을 위한 제2 전압레벨 신호변환 제1 칩(Chip)(105) 상기 제2 신호전달을 위한 제1 전압레벨 신호변환 칩(Chip)(104)에서 출력된 제1 전압레벨의 제2 신호전달 신호(206)를 수신 받아서 제2 전압 레벨로 출력하는 제2 신호전달을 위한 제2 전압레벨 신호변환 제1 칩(Chip)(107) 상기 제1 신호전달을 위한 제1 전압레벨 신호변환 칩(Chip)(103)에서 출력된 제1 전압레벨의 제1 신호전달 신호(205) 상기 제1 신호전달을 위한 제2 전압레벨 신호변환 제1 칩(Chip)(105)에서 출력된 제2 전압레벨의 제1 신호전달 신호(207) 상기 제2 신호전달을 위한 제1 전압레벨 신호변환 칩(Chip)(104)에서 출력된 제1 전압레벨의 제2 신호전달 신호(206) 및 상기 제2 신호전달을 위한 제2 전압레벨 신호변환 제1 칩(Chip)(107)에서 출력된 제2 전압레벨의 제2 신호전달 신호(208)를 받아서 유선(有線) 또는 무선(無線)으로 각종 GPS 단말기로 전달하는 GPS 분주신호 커넥터(Connector)(110)를 포함하는 하는 GPS(Global Positioning System) 신호 분주를 위한 장치,백재신(대한민국);안덕원(대한민국);이인영(대한민국);채석(대한민국),G01S 19/24
1020160018399 ,2016.02.17,형상계측장치 가공장치 및 형상계측방법,표면에 존재하는 이물 등의 영향을 저감시켜 계측대상물의 표면형상을 양호한 정밀도로 계측 가능한 형상계측장치를 제공하는 것이다. 3개의 변위계가 일렬로 배치된 검출기로 계측대상물을 주사하여 상기 계측대상물의 표면형상을 계측하는 형상계측장치로서 상기 3개의 변위계 중 중앙의 변위계에 의한 측정값과 다른 변위계에 의한 측정값의 차이로부터 갭데이터를 구하는 갭산출수단과 상기 갭데이터의 평균값 및 표준편차를 구하고 상기 갭데이터에 있어서 상기 표준편차에 근거하여 설정되는 범위 외의 값을 상기 평균값으로 보간하는 보간처리를 상기 표준편차의 변화율이 미리 설정되는 값 이하가 될 때까지 반복 실행하는 보간수단과 상기 보간처리가 실행된 상기 갭데이터에 근거하여 상기 계측대상물의 표면형상을 산출하는 형상산출수단을 구비하는 형상계측장치.,가오 나(일본);이치하라 코이치(일본),G01B 11/026;G01B 11/16;G01B 11/24;G01B 11/2504;G01B 11/2527
